window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,5.837601184844971,9.353251218795776,1.0,0.9355877616747182,0.9667221297836938,1162.0,1242.0,2319.0,2837.0,2.070551633834839,2.5231738090515137,0.9775063991546631
100,4.5119993686676025,6.888259172439575,1.0,0.9205298013245033,0.9586206896551724,1251.0,1359.0,2490.0,3075.0,1.3514125347137451,2.1319539546966553,0.9456546306610107
200,3.895597457885742,7.201493263244629,1.0,0.8940092165898618,0.9440389294403894,1358.0,1519.0,2631.0,3361.0,1.1363048553466797,1.804744005203247,1.1273856163024902
300,3.9772698879241943,7.996756553649902,1.0,0.8819913952059004,0.9372958850424559,1435.0,1627.0,2786.0,3635.0,1.105179786682129,1.8699984550476074,1.3755743503570557
400,3.9183316230773926,7.601612567901611,1.0,0.887378640776699,0.9403292181069959,1371.0,1545.0,2714.0,3501.0,1.1068055629730225,1.8673007488250732,1.208113670349121
500,3.964250087738037,6.959124803543091,1.0,0.8948148148148148,0.944487881157154,1208.0,1350.0,2500.0,3158.0,1.085390567779541,1.8399019241333008,1.009204387664795
600,3.6498355865478516,6.13126802444458,1.0,0.8825475599669148,0.937609841827768,1067.0,1209.0,2310.0,2897.0,1.0248944759368896,1.6842377185821533,0.9235565662384033
700,3.6359786987304688,6.6455161571502686,1.0,0.8546603475513428,0.9216354344122657,1082.0,1266.0,2318.0,2973.0,0.9778847694396973,1.7140979766845703,0.9411699771881104
800,3.8832790851593018,7.011491060256958,1.0,0.8279800142755175,0.9058961343225304,1160.0,1401.0,2403.0,3152.0,1.0703213214874268,1.8607072830200195,0.9699852466583252
900,3.7626852989196777,7.350835084915161,1.0,0.8186851211072664,0.9003044140030442,1183.0,1445.0,2458.0,3253.0,1.0038721561431885,1.8038294315338135,1.036496877670288
1000,3.833228349685669,7.685918807983398,1.0,0.7945478723404256,0.885513153019637,1195.0,1504.0,2494.0,3350.0,1.039802074432373,1.8185904026031494,1.0455784797668457
1100,4.010192394256592,7.679912090301514,1.0,0.7889250814332247,0.8820101966496722,1211.0,1535.0,2514.0,3389.0,1.095930814743042,1.9478375911712646,1.089872121810913
1200,3.975236177444458,8.21425724029541,1.0,0.7751225490196079,0.8733172247152227,1265.0,1632.0,2636.0,3589.0,1.0836985111236572,1.9081151485443115,1.2579002380371094
1300,4.45710015296936,8.43191933631897,1.0,0.7700865265760197,0.8701117318435754,1246.0,1618.0,2616.0,3572.0,1.298302173614502,2.1067473888397217,1.2888481616973877
1400,5.223368883132935,11.04970645904541,1.0,0.7547683923705722,0.860248447204969,1385.0,1835.0,2791.0,3909.0,1.3830738067626953,2.548602342605591,1.6986773014068604
1500,5.72823429107666,13.646700382232666,1.0,0.7522222222222222,0.8585922637920103,1354.0,1800.0,2735.0,3816.0,1.431171178817749,2.992035150527954,1.2942469120025635
1600,5.740490674972534,14.535524368286133,1.0,0.7424322889006904,0.8521792136543735,1398.0,1883.0,2790.0,3963.0,1.4968156814575195,2.857849597930908,1.653217077255249
1700,5.7023773193359375,11.343678951263428,1.0,0.7355329949238578,0.8476162620649312,1449.0,1970.0,2863.0,4101.0,1.532275676727295,2.8570234775543213,1.549112319946289
1800,4.528030872344971,11.64188265800476,1.0,0.7282658170232135,0.8427706083750329,1600.0,2197.0,3114.0,4595.0,1.2541413307189941,2.226064443588257,1.883777141571045
1900,5.114130735397339,14.60367202758789,1.0,0.6812274368231047,0.8103929568391669,1887.0,2770.0,3501.0,5596.0,1.2258946895599365,2.6261699199676514,2.7358791828155518
Average,4.467461,9.098639,1.0,0.816066,0.896985,1313.35,1635.35,2649.15,3586.1,1.238686,2.149449,1.300588
