window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,0.6270720958709717,0.1768505573272705,1.0,0.9743589743589743,0.9870129870129869,38.0,39.0,231.0,260.0,0.15752840042114258,0.3906230926513672,0.0765542984008789
100,1.0781283378601074,0.34854984283447266,1.0,0.9761904761904762,0.9879518072289156,41.0,42.0,252.0,284.0,0.3357388973236084,0.5178065299987793,0.12052106857299805
200,0.9766876697540283,0.41444826126098633,1.0,0.9777777777777777,0.9887640449438202,44.0,45.0,277.0,310.0,0.26756978034973145,0.5224568843841553,0.12444567680358887
300,0.9437770843505859,0.28359317779541016,1.0,0.9777777777777777,0.9887640449438202,44.0,45.0,278.0,312.0,0.2083451747894287,0.5732743740081787,0.12603187561035156
400,1.1138432025909424,0.7163350582122803,1.0,0.9777777777777777,0.9887640449438202,44.0,45.0,278.0,312.0,0.274977445602417,0.655836820602417,0.26990246772766113
500,1.220257043838501,0.31763744354248047,1.0,0.9777777777777777,0.9887640449438202,44.0,45.0,278.0,315.0,0.3014509677886963,0.7383613586425781,0.12873268127441406
600,1.355299472808838,0.5333099365234375,1.0,0.9777777777777777,0.9887640449438202,44.0,45.0,279.0,314.0,0.30306482315063477,0.7722461223602295,0.334460973739624
700,0.8796637058258057,0.38066649436950684,1.0,0.9772727272727273,0.9885057471264368,43.0,44.0,279.0,314.0,0.20412540435791016,0.49772119522094727,0.1470813751220703
800,0.9437110424041748,0.3756105899810791,1.0,0.9772727272727273,0.9885057471264368,43.0,44.0,279.0,314.0,0.24946141242980957,0.528160572052002,0.12559056282043457
900,1.042248010635376,0.2970001697540283,1.0,0.9772727272727273,0.9885057471264368,43.0,44.0,279.0,314.0,0.22846579551696777,0.6620144844055176,0.1354382038116455
1000,1.211205244064331,0.23636841773986816,1.0,0.9772727272727273,0.9885057471264368,43.0,44.0,279.0,313.0,0.4502217769622803,0.5367152690887451,0.14285564422607422
1100,0.6843719482421875,0.22259902954101562,1.0,0.9767441860465116,0.988235294117647,42.0,43.0,277.0,313.0,0.17898321151733398,0.3924391269683838,0.09693193435668945
1200,0.6258983612060547,0.2068343162536621,1.0,0.9761904761904762,0.9879518072289156,41.0,42.0,274.0,307.0,0.16111993789672852,0.35843920707702637,0.10423016548156738
1300,0.691521167755127,0.19530272483825684,1.0,0.975609756097561,0.9876543209876543,40.0,41.0,275.0,308.0,0.15301275253295898,0.4385378360748291,0.10243415832519531
1400,0.7340226173400879,0.3025498390197754,1.0,0.9761904761904762,0.9879518072289156,41.0,42.0,275.0,308.0,0.18654322624206543,0.4310734272003174,0.10062646865844727
1500,0.7586472034454346,0.24597597122192383,1.0,0.975,0.9873417721518987,39.0,40.0,274.0,306.0,0.1867387294769287,0.4381542205810547,0.09811806678771973
1600,0.7639749050140381,0.20096230506896973,1.0,0.972972972972973,0.9863013698630138,36.0,37.0,271.0,303.0,0.2043764591217041,0.4525339603424072,0.11611294746398926
1700,0.7992491722106934,0.19661831855773926,1.0,0.9714285714285714,0.9855072463768115,34.0,35.0,271.0,302.0,0.21858835220336914,0.4682154655456543,0.11567974090576172
1800,0.6557455062866211,0.18170380592346191,1.0,0.9714285714285714,0.9855072463768115,34.0,35.0,271.0,302.0,0.1521146297454834,0.40588831901550293,0.11079549789428711
1900,0.6375150680541992,0.1643202304840088,1.0,0.9428571428571428,0.9705882352941176,33.0,35.0,251.0,302.0,0.13979458808898926,0.36259984970092773,0.10389852523803711
Average,0.887142,0.299862,1.0,0.974348,0.986992,40.55,41.6,271.4,305.65,0.228111,0.507155,0.134022
