window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,0.9456629753112793,0.29268741607666016,1.0,0.9615384615384616,0.9803921568627451,25.0,26.0,206.0,234.0,0.39279818534851074,0.41383886337280273,0.14980602264404297
100,0.784996747970581,0.15211844444274902,1.0,0.9642857142857143,0.9818181818181818,27.0,28.0,227.0,255.0,0.21530723571777344,0.45508694648742676,0.11496329307556152
200,0.7035319805145264,0.20280790328979492,1.0,0.9629629629629629,0.9811320754716981,26.0,27.0,227.0,255.0,0.1825120449066162,0.42009639739990234,0.1361086368560791
300,0.8047170639038086,0.32099437713623047,1.0,0.9655172413793104,0.9824561403508771,28.0,29.0,227.0,255.0,0.2002718448638916,0.4979248046875,0.11163020133972168
400,0.8036119937896729,0.24570798873901367,1.0,0.9655172413793104,0.9824561403508771,28.0,29.0,227.0,255.0,0.22069954872131348,0.4884960651397705,0.1596372127532959
500,0.8560740947723389,0.19980907440185547,1.0,0.9642857142857143,0.9818181818181818,27.0,28.0,227.0,255.0,0.24995756149291992,0.5046231746673584,0.12919878959655762
600,0.8796701431274414,0.3013148307800293,1.0,0.9655172413793104,0.9824561403508771,28.0,29.0,227.0,255.0,0.17311859130859375,0.6026134490966797,0.13057327270507812
700,1.0845413208007812,0.14323067665100098,1.0,0.9666666666666667,0.983050847457627,29.0,30.0,249.0,277.0,0.4591407775878906,0.4689462184906006,0.09331083297729492
800,1.2140724658966064,0.38028407096862793,1.0,0.9666666666666667,0.983050847457627,29.0,30.0,249.0,277.0,0.19456243515014648,0.9103546142578125,0.4074137210845947
900,1.6609728336334229,0.3421971797943115,1.0,0.9666666666666667,0.983050847457627,29.0,30.0,249.0,277.0,0.4669480323791504,0.9887442588806152,0.27817463874816895
1000,1.5981569290161133,0.2189469337463379,1.0,0.9666666666666667,0.983050847457627,29.0,30.0,249.0,277.0,0.5323426723480225,0.8645622730255127,0.23089861869812012
1100,1.2502946853637695,0.31624913215637207,1.0,0.9655172413793104,0.9824561403508771,28.0,29.0,229.0,255.0,0.3493187427520752,0.7010247707366943,0.24356913566589355
1200,1.478327751159668,0.2214488983154297,1.0,0.9666666666666667,0.983050847457627,29.0,30.0,229.0,255.0,0.32172298431396484,1.0034303665161133,0.13868379592895508
1300,1.093191385269165,0.3213694095611572,1.0,0.9666666666666667,0.983050847457627,29.0,30.0,229.0,255.0,0.2826395034790039,0.6377997398376465,0.1433408260345459
1400,1.0385594367980957,0.24161911010742188,1.0,0.967741935483871,0.9836065573770492,30.0,31.0,229.0,255.0,0.25606775283813477,0.5855677127838135,0.18990516662597656
1500,1.0188236236572266,0.21109533309936523,1.0,0.9655172413793104,0.9824561403508771,28.0,29.0,229.0,255.0,0.27343273162841797,0.6066365242004395,0.14167094230651855
1600,0.7929563522338867,0.2699873447418213,1.0,0.9655172413793104,0.9824561403508771,28.0,29.0,229.0,255.0,0.20711135864257812,0.46617913246154785,0.2396540641784668
1700,0.8363094329833984,0.16660094261169434,1.0,0.9655172413793104,0.9824561403508771,28.0,29.0,229.0,255.0,0.21514511108398438,0.5249953269958496,0.20723509788513184
1800,0.6697828769683838,0.1704728603363037,1.0,0.9655172413793104,0.9824561403508771,28.0,29.0,229.0,255.0,0.19086456298828125,0.38628482818603516,0.11029529571533203
1900,0.7035109996795654,0.16238832473754883,1.0,0.9666666666666667,0.983050847457627,29.0,30.0,249.0,277.0,0.18278813362121582,0.4042384624481201,0.10474109649658203
Average,1.010888,0.244067,1.0,0.965581,0.982489,28.1,29.1,232.25,259.45,0.278337,0.596572,0.173041
