window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,3.0517239570617676,1.7353646755218506,1.0,0.92,0.9583333333333334,161.0,175.0,505.0,604.0,1.0074036121368408,1.6135585308074951,0.2675364017486572
100,2.1241910457611084,2.046010971069336,1.0,0.9090909090909091,0.9523809523809523,170.0,187.0,531.0,643.0,0.7799253463745117,0.894049882888794,0.1946420669555664
200,1.5081853866577148,1.5600037574768066,1.0,0.9035532994923858,0.9493333333333334,178.0,197.0,552.0,673.0,0.4641082286834717,0.739037036895752,0.20627999305725098
300,1.4674181938171387,1.4888715744018555,1.0,0.896551724137931,0.9454545454545454,182.0,203.0,567.0,698.0,0.4275624752044678,0.759751558303833,0.32062673568725586
400,1.3530223369598389,1.5583038330078125,1.0,0.8960396039603961,0.9451697127937337,181.0,202.0,571.0,698.0,0.4112668037414551,0.6738250255584717,0.20500731468200684
500,1.429490089416504,1.4802796840667725,1.0,0.905,0.9501312335958005,181.0,200.0,577.0,699.0,0.42827868461608887,0.7154545783996582,0.32439637184143066
600,1.4283225536346436,1.3829200267791748,1.0,0.900497512437811,0.9476439790575917,181.0,201.0,572.0,695.0,0.4237709045410156,0.7662599086761475,0.2760286331176758
700,1.7648725509643555,2.327822685241699,1.0,0.8928571428571429,0.9433962264150945,175.0,196.0,561.0,686.0,0.6138887405395508,0.8405394554138184,0.29366016387939453
800,2.138502836227417,2.4996767044067383,1.0,0.895,0.9445910290237467,179.0,200.0,564.0,694.0,0.7406888008117676,0.9973812103271484,0.4366884231567383
900,2.212273359298706,2.552699565887451,1.0,0.8975609756097561,0.9460154241645244,184.0,205.0,576.0,708.0,0.789074182510376,1.0287671089172363,0.324873685836792
1000,1.877690076828003,1.5383038520812988,1.0,0.8944723618090452,0.9442970822281167,178.0,199.0,556.0,682.0,0.6421396732330322,0.895911455154419,0.19384980201721191
1100,1.3209753036499023,1.4566402435302734,1.0,0.8952879581151832,0.9447513812154695,171.0,191.0,525.0,638.0,0.44043731689453125,0.638380765914917,0.30983901023864746
1200,1.3313312530517578,1.3487014770507812,1.0,0.907608695652174,0.9515669515669516,167.0,184.0,517.0,625.0,0.4644594192504883,0.6253271102905273,0.23435139656066895
1300,1.5912578105926514,1.5369374752044678,1.0,0.9222222222222223,0.9595375722543353,166.0,180.0,515.0,621.0,0.5069386959075928,0.7448747158050537,0.20085573196411133
1400,1.3570382595062256,1.3682777881622314,1.0,0.9120879120879121,0.9540229885057472,166.0,182.0,522.0,626.0,0.4328317642211914,0.6722943782806396,0.19359707832336426
1500,1.2813632488250732,1.2255496978759766,1.0,0.9157303370786517,0.9560117302052786,163.0,178.0,516.0,620.0,0.40302419662475586,0.6397528648376465,0.1903400421142578
1600,1.2370622158050537,1.3868649005889893,1.0,0.930635838150289,0.9640718562874252,161.0,173.0,512.0,611.0,0.40250515937805176,0.6329746246337891,0.29652833938598633
1700,1.9008593559265137,1.416612148284912,1.0,0.9428571428571428,0.9705882352941176,165.0,175.0,524.0,626.0,0.6821529865264893,0.8992185592651367,0.21456193923950195
1800,1.5959434509277344,1.553236722946167,1.0,0.9431818181818182,0.9707602339181286,166.0,176.0,529.0,627.0,0.4376847743988037,0.8820514678955078,0.22863507270812988
1900,1.6269919872283936,1.3782970905303955,1.0,0.9421965317919075,0.9702380952380953,163.0,173.0,529.0,612.0,0.49893808364868164,0.853614091873169,0.16962790489196777
Average,1.679926,1.642069,1.0,0.911122,0.953415,171.9,188.85,541.05,654.3,0.549854,0.825651,0.254096
