window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,1.8426754474639893,0.30535006523132324,1.0,0.9545454545454546,0.9767441860465117,21.0,22.0,188.0,214.0,0.4720745086669922,1.1730146408081055,0.16944241523742676
100,1.1361348628997803,0.1800539493560791,1.0,0.9545454545454546,0.9767441860465117,21.0,22.0,188.0,214.0,0.31261539459228516,0.6866216659545898,0.17448019981384277
200,0.8541903495788574,0.1375255584716797,1.0,0.9565217391304348,0.9777777777777777,22.0,23.0,188.0,214.0,0.1737990379333496,0.5641183853149414,0.10700058937072754
300,0.7470247745513916,0.15320324897766113,1.0,0.9565217391304348,0.9777777777777777,22.0,23.0,188.0,214.0,0.2368149757385254,0.4260141849517822,0.09826993942260742
400,0.6272566318511963,0.14201879501342773,1.0,0.9565217391304348,0.9777777777777777,22.0,23.0,188.0,214.0,0.14154958724975586,0.4201056957244873,0.11545062065124512
500,0.6390562057495117,0.14681553840637207,1.0,0.9565217391304348,0.9777777777777777,22.0,23.0,188.0,214.0,0.18350481986999512,0.3753993511199951,0.12458324432373047
600,0.71541428565979,0.18846583366394043,1.0,0.9565217391304348,0.9777777777777777,22.0,23.0,188.0,214.0,0.20383977890014648,0.4178285598754883,0.14989209175109863
700,0.8227860927581787,0.23998379707336426,1.0,0.9565217391304348,0.9777777777777777,22.0,23.0,188.0,214.0,0.18043851852416992,0.5314004421234131,0.0915067195892334
800,0.6264851093292236,0.14324688911437988,1.0,0.9565217391304348,0.9777777777777777,22.0,23.0,188.0,214.0,0.2068796157836914,0.3440835475921631,0.1699810028076172
900,1.1667497158050537,0.21422481536865234,1.0,0.9615384615384616,0.9803921568627451,25.0,26.0,229.0,255.0,0.28661203384399414,0.7732596397399902,0.18921923637390137
1000,0.9973306655883789,0.1946578025817871,1.0,0.96,0.9795918367346939,24.0,25.0,208.0,234.0,0.23736071586608887,0.6626274585723877,0.17682862281799316
1100,1.2331295013427734,0.17561674118041992,1.0,0.9565217391304348,0.9777777777777777,22.0,23.0,188.0,214.0,0.24673938751220703,0.9047963619232178,0.2127699851989746
1200,0.7540891170501709,0.13794422149658203,1.0,0.9523809523809523,0.975609756097561,20.0,21.0,169.0,195.0,0.21617937088012695,0.42898058891296387,0.10118889808654785
1300,1.33225679397583,0.28006505966186523,1.0,0.9523809523809523,0.975609756097561,20.0,21.0,169.0,195.0,0.8605999946594238,0.3966655731201172,0.19037103652954102
1400,0.8196735382080078,0.1264019012451172,1.0,0.9523809523809523,0.975609756097561,20.0,21.0,169.0,195.0,0.25939106941223145,0.4681382179260254,0.08367300033569336
1500,0.8227043151855469,0.16607356071472168,1.0,0.9545454545454546,0.9767441860465117,21.0,22.0,188.0,214.0,0.46148180961608887,0.29007577896118164,0.357302188873291
1600,4.783019304275513,0.8305580615997314,1.0,0.96,0.9795918367346939,24.0,25.0,229.0,255.0,3.2289717197418213,1.279388427734375,0.519993782043457
1700,1.9032526016235352,0.17808747291564941,1.0,0.9583333333333334,0.9787234042553191,23.0,24.0,229.0,255.0,0.769073486328125,0.9011847972869873,0.2487795352935791
1800,1.7332041263580322,0.3377838134765625,1.0,0.9583333333333334,0.9787234042553191,23.0,24.0,229.0,255.0,0.4876735210418701,1.1108596324920654,0.5589475631713867
1900,4.177224397659302,0.27414917945861816,1.0,0.9583333333333334,0.9787234042553191,23.0,24.0,229.0,255.0,2.925999641418457,1.02669358253479,0.2948343753814697
Average,1.386683,0.227611,1.0,0.956475,0.977752,22.05,23.05,196.4,222.4,0.60458,0.659063,0.206726
