window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,3.090299129486084,7.255189657211304,1.0,0.609697386519945,0.7575304422132022,1773.0,2908.0,2689.0,4318.0,1.1025211811065674,1.010948896408081,1.7342643737792969
100,4.021716833114624,10.933290243148804,1.0,0.6167836630504148,0.7629761199921057,1933.0,3134.0,2921.0,4748.0,1.503117561340332,1.2080461978912354,2.4703621864318848
200,3.604179859161377,8.687357425689697,1.0,0.6189608021877848,0.7646396396396397,2037.0,3291.0,3071.0,5031.0,1.3039088249206543,1.1634001731872559,2.4712073802948
300,3.465365409851074,9.010668992996216,1.0,0.6205142695676745,0.7658238884045336,2196.0,3539.0,3265.0,5440.0,1.1757261753082275,1.229365348815918,2.810741901397705
400,3.700392246246338,6.550896167755127,1.0,0.75219473264166,0.858574356638579,1885.0,2506.0,3022.0,4401.0,1.2379429340362549,1.2767436504364014,1.7546563148498535
500,3.4482779502868652,4.948631525039673,1.0,0.8848684210526315,0.9389179755671903,1614.0,1824.0,2740.0,3569.0,1.1728696823120117,1.1898224353790283,1.3724820613861084
600,3.097416400909424,3.975079298019409,1.0,0.9000708717221828,0.9474076837001119,1270.0,1411.0,2326.0,2936.0,1.108440637588501,1.0056626796722412,0.7655642032623291
700,3.459198474884033,3.679589033126831,1.0,0.8954041204437401,0.9448160535117057,1130.0,1262.0,2135.0,2676.0,1.2524967193603516,1.047114610671997,0.689211368560791
800,3.198826789855957,3.288313627243042,1.0,0.8770176787086856,0.9344799344799345,1141.0,1301.0,2193.0,2792.0,1.0673625469207764,1.0610651969909668,0.7572500705718994
900,2.834458112716675,3.261012554168701,1.0,0.8763955342902712,0.9341266468338292,1099.0,1254.0,2210.0,2780.0,0.9900591373443604,0.9227578639984131,0.6432399749755859
1000,3.0026659965515137,3.601288318634033,1.0,0.853448275862069,0.9209302325581395,1089.0,1276.0,2201.0,2787.0,1.0257911682128906,1.0829527378082275,0.6556317806243896
1100,3.180950403213501,4.8318235874176025,1.0,0.8319882611885546,0.9082899479375249,1134.0,1363.0,2221.0,2841.0,1.0806281566619873,1.1619153022766113,1.0231878757476807
1200,4.065943717956543,4.312814474105835,1.0,0.7933884297520661,0.8847926267281107,1248.0,1573.0,2343.0,3119.0,1.2603821754455566,1.4820284843444824,0.9879024028778076
1300,4.027079820632935,5.063831090927124,1.0,0.7781155015197568,0.8752136752136751,1280.0,1645.0,2360.0,3220.0,1.4129862785339355,1.3852918148040771,0.9648828506469727
1400,3.3128275871276855,5.054797410964966,1.0,0.7646414887794198,0.8666253101736974,1397.0,1827.0,2566.0,3564.0,1.1790807247161865,1.0761773586273193,1.060187578201294
1500,3.277853488922119,4.537691354751587,1.0,0.768719806763285,0.8692386480027313,1273.0,1656.0,2445.0,3342.0,1.0962247848510742,1.1292941570281982,0.8849310874938965
1600,3.2912862300872803,4.057031869888306,1.0,0.7740885416666666,0.8726605504587156,1189.0,1536.0,2358.0,3179.0,1.1388678550720215,1.1365337371826172,0.8450217247009277
1700,3.191826581954956,4.937312126159668,1.0,0.729654403567447,0.8436996455043506,1309.0,1794.0,2470.0,3537.0,1.039475917816162,1.1438188552856445,0.9699013233184814
1800,3.1828417778015137,5.782451629638672,1.0,0.6883545497406883,0.8154146886344595,1460.0,2121.0,2613.0,3890.0,1.0587966442108154,1.1178481578826904,1.2453858852386475
1900,3.5146102905273438,6.172674894332886,1.0,0.680462839341344,0.8098516949152543,1529.0,2247.0,2776.0,4166.0,1.1985580921173096,1.2247004508972168,1.3394110202789307
Average,3.398401,5.497087,1.0,0.765738,0.8638,1449.3,1973.4,2546.25,3616.8,1.170262,1.152774,1.272271
