window,TP,FP,FN,precision,recall,f1,latency_sec,num_generated,num_ground_truth
1570,305,0,2,1.0,0.993485342019544,0.9967320261437909,2.171363592147827,305,307
1580,302,0,2,1.0,0.993421052631579,0.9966996699669968,2.419290781021118,302,304
1590,303,0,3,1.0,0.9901960784313726,0.9950738916256158,2.1623470783233643,303,306
1600,357,0,3,1.0,0.9916666666666667,0.99581589958159,2.6225414276123047,357,360
1610,356,0,3,1.0,0.9916434540389972,0.9958041958041958,2.3479340076446533,356,359
1620,336,0,3,1.0,0.9911504424778761,0.9955555555555555,2.435866594314575,336,339
1630,307,0,3,1.0,0.9903225806451613,0.9951377633711508,2.093740224838257,307,310
1640,310,0,3,1.0,0.9904153354632588,0.9951845906902087,2.216327428817749,310,313
1650,703,0,4,1.0,0.9943422913719944,0.9971631205673759,4.785081386566162,703,707
1660,704,0,4,1.0,0.9943502824858758,0.9971671388101983,4.54172158241272,704,708
1670,689,0,4,1.0,0.9942279942279942,0.9971056439942113,5.233099699020386,689,693
1680,680,0,4,1.0,0.9941520467836257,0.9970674486803519,4.506308078765869,680,684
1690,689,0,3,1.0,0.9956647398843931,0.997827661115134,4.560442209243774,689,692
1700,653,0,3,1.0,0.9954268292682927,0.9977081741787623,4.72187876701355,653,656
1710,647,0,3,1.0,0.9953846153846154,0.9976869699306091,4.41693902015686,647,650
1720,714,0,3,1.0,0.99581589958159,0.9979035639412999,4.8793041706085205,714,717
1730,784,0,4,1.0,0.9949238578680203,0.9974554707379135,5.36737847328186,784,788
1740,769,0,4,1.0,0.9948253557567918,0.9974059662775617,4.982066631317139,769,773
1750,387,0,3,1.0,0.9923076923076923,0.9961389961389961,3.1561977863311768,387,390
1760,396,0,4,1.0,0.99,0.9949748743718593,3.033392906188965,396,400
1770,386,0,4,1.0,0.9897435897435898,0.9948453608247423,2.865544319152832,386,390
1780,476,0,4,1.0,0.9916666666666667,0.99581589958159,3.5725739002227783,476,480
1790,490,0,4,1.0,0.9919028340080972,0.9959349593495934,3.7381279468536377,490,494
1800,628,0,4,1.0,0.9936708860759493,0.9968253968253968,4.3151092529296875,628,632
1810,628,0,4,1.0,0.9936708860759493,0.9968253968253968,4.496891736984253,628,632
1820,564,0,4,1.0,0.9929577464788732,0.9964664310954063,3.796909809112549,564,568
1830,507,0,4,1.0,0.9921722113502935,0.9960707269155207,3.5965030193328857,507,511
1840,511,0,4,1.0,0.9922330097087378,0.996101364522417,3.413879871368408,511,515
1850,515,0,4,1.0,0.9922928709055877,0.9961315280464217,3.4994025230407715,515,519
1860,627,0,4,1.0,0.993660855784469,0.9968203497615262,4.394069194793701,627,631
1870,644,0,4,1.0,0.9938271604938271,0.9969040247678018,4.455046892166138,644,648
1880,584,0,3,1.0,0.9948892674616695,0.9974380871050385,3.83801007270813,584,587
1890,570,0,3,1.0,0.9947643979057592,0.9973753280839895,3.886819362640381,570,573
1900,435,0,3,1.0,0.9931506849315068,0.9965635738831615,3.014254570007324,435,438
1910,436,0,3,1.0,0.9931662870159453,0.9965714285714287,3.352680206298828,436,439
1920,589,0,4,1.0,0.9932546374367622,0.9966159052453468,4.417368650436401,589,593
1930,586,0,4,1.0,0.9932203389830508,0.9965986394557823,3.9741597175598145,586,590
1940,632,0,4,1.0,0.9937106918238994,0.9968454258675079,4.100644111633301,632,636
1950,624,0,4,1.0,0.9936305732484076,0.9968051118210862,4.437100172042847,624,628
1960,513,0,4,1.0,0.9922630560928434,0.996116504854369,3.8568367958068848,513,517
1970,481,0,4,1.0,0.9917525773195877,0.9958592132505176,4.119201421737671,481,485
1980,484,0,4,1.0,0.9918032786885246,0.9958847736625513,3.237276077270508,484,488
1990,517,0,4,1.0,0.9923224568138196,0.9961464354527938,3.6003596782684326,517,521
2000,569,0,4,1.0,0.9930191972076788,0.9964973730297723,3.8388469219207764,569,573
2010,578,0,3,1.0,0.9948364888123924,0.997411561691113,4.572927951812744,578,581
2020,462,0,4,1.0,0.9914163090128756,0.9956896551724138,3.704946994781494,462,466
2030,450,0,4,1.0,0.9911894273127754,0.9955752212389382,3.5310158729553223,450,454
2040,388,0,3,1.0,0.9923273657289002,0.9961489088575096,3.1717445850372314,388,391
2050,388,0,3,1.0,0.9923273657289002,0.9961489088575096,3.1378731727600098,388,391
2060,396,0,3,1.0,0.9924812030075187,0.9962264150943396,3.467806816101074,396,399
2070,392,0,3,1.0,0.9924050632911392,0.9961880559085133,3.219543933868408,392,395
2080,327,0,3,1.0,0.990909090909091,0.995433789954338,2.92624568939209,327,330
2090,307,0,3,1.0,0.9903225806451613,0.9951377633711508,2.5501792430877686,307,310
2100,235,0,4,1.0,0.9832635983263598,0.9915611814345991,1.9674155712127686,235,239
2110,236,0,4,1.0,0.9833333333333333,0.9915966386554621,2.3054285049438477,236,240
2120,199,0,4,1.0,0.9802955665024631,0.9900497512437811,1.7741496562957764,199,203
2130,197,0,4,1.0,0.9800995024875622,0.9899497487437185,1.8207144737243652,197,201
2140,195,0,4,1.0,0.9798994974874372,0.9898477157360407,2.002133846282959,195,199
2150,172,0,4,1.0,0.9772727272727273,0.9885057471264368,1.5302412509918213,172,176
2160,357,0,4,1.0,0.9889196675900277,0.9944289693593314,3.0090749263763428,357,361
2170,652,0,4,1.0,0.9939024390243902,0.9969418960244648,4.424325466156006,652,656
2180,732,0,3,1.0,0.9959183673469387,0.9979550102249488,4.8628809452056885,732,735
2190,732,0,3,1.0,0.9959183673469387,0.9979550102249488,5.18717098236084,732,735
2200,844,0,3,1.0,0.9964580873671782,0.9982259018332348,5.54546594619751,844,847
2210,844,0,3,1.0,0.9964580873671782,0.9982259018332348,5.757278203964233,844,847
2220,846,0,3,1.0,0.9964664310954063,0.9982300884955753,5.419607639312744,846,849
2230,922,0,3,1.0,0.9967567567567568,0.9983757444504602,5.950444221496582,922,925
2240,924,0,3,1.0,0.9967637540453075,0.9983792544570502,5.859740495681763,924,927
2250,926,0,3,1.0,0.9967707212055974,0.9983827493261456,6.178279399871826,926,929
2260,894,0,3,1.0,0.9966555183946488,0.998324958123953,6.320000886917114,894,897
2270,582,0,3,1.0,0.9948717948717949,0.9974293059125964,4.0204997062683105,582,585
2280,549,0,3,1.0,0.9945652173913043,0.9972752043596731,3.9039127826690674,549,552
2290,576,0,3,1.0,0.9948186528497409,0.9974025974025974,4.024587631225586,576,579
2300,354,0,2,1.0,0.9943820224719101,0.9971830985915493,2.6577248573303223,354,356
2310,373,0,2,1.0,0.9946666666666667,0.9973262032085561,2.6742403507232666,373,375
2320,375,0,2,1.0,0.9946949602122016,0.9973404255319148,2.914386749267578,375,377
2330,262,0,2,1.0,0.9924242424242424,0.9961977186311787,1.853102445602417,262,264
2340,303,0,2,1.0,0.9934426229508196,0.9967105263157894,2.5153095722198486,303,305
2350,354,0,3,1.0,0.9915966386554622,0.9957805907172996,2.6365063190460205,354,357
2360,469,0,3,1.0,0.9936440677966102,0.9968119022316684,3.2757325172424316,469,472
2370,479,0,3,1.0,0.9937759336099585,0.9968782518210197,3.281149387359619,479,482
2380,508,0,3,1.0,0.9941291585127201,0.9970559371933267,3.6826021671295166,508,511
2390,459,0,3,1.0,0.9935064935064936,0.9967426710097721,3.493227481842041,459,462
2400,523,0,3,1.0,0.9942965779467681,0.9971401334604385,3.4166417121887207,523,526
2410,520,0,3,1.0,0.994263862332696,0.9971236816874401,3.8894050121307373,520,523
2420,523,0,3,1.0,0.9942965779467681,0.9971401334604385,3.5617570877075195,523,526
2430,518,0,3,1.0,0.9942418426103646,0.9971126082771895,3.68060040473938,518,521
2440,493,0,3,1.0,0.9939516129032258,0.9969666329625885,3.525949716567993,493,496
2450,446,0,3,1.0,0.9933184855233853,0.9966480446927374,3.007884979248047,446,449
2460,290,0,3,1.0,0.9897610921501706,0.9948542024013721,2.1546037197113037,290,293
2470,287,0,4,1.0,0.9862542955326461,0.9930795847750865,2.137638807296753,287,291
2480,351,0,4,1.0,0.9887323943661972,0.9943342776203966,2.587902069091797,351,355
2490,354,0,4,1.0,0.9888268156424581,0.9943820224719102,2.6056137084960938,354,358
2500,313,0,4,1.0,0.9873817034700315,0.9936507936507936,2.3604166507720947,313,317
2510,332,0,4,1.0,0.9880952380952381,0.9940119760479043,2.477670431137085,332,336
2520,328,0,4,1.0,0.9879518072289156,0.993939393939394,2.554277181625366,328,332
2530,346,0,4,1.0,0.9885714285714285,0.9942528735632185,2.5810141563415527,346,350
2540,357,0,4,1.0,0.9889196675900277,0.9944289693593314,3.063960075378418,357,361
2550,489,0,4,1.0,0.9918864097363083,0.9959266802443991,3.8529391288757324,489,493
2560,489,0,4,1.0,0.9918864097363083,0.9959266802443991,3.8059558868408203,489,493
2570,528,0,4,1.0,0.9924812030075187,0.9962264150943396,4.040180921554565,528,532
2580,445,0,4,1.0,0.9910913140311804,0.9955257270693512,3.654047966003418,445,449
2590,444,0,4,1.0,0.9910714285714286,0.9955156950672646,3.434015989303589,444,448
2600,445,0,4,1.0,0.9910913140311804,0.9955257270693512,3.560192823410034,445,449
2610,435,0,4,1.0,0.9908883826879271,0.9954233409610984,3.5225133895874023,435,439
2620,453,0,4,1.0,0.9912472647702407,0.9956043956043955,3.80361270904541,453,457
2630,416,0,4,1.0,0.9904761904761905,0.9952153110047847,3.2677860260009766,416,420
2640,438,0,3,1.0,0.9931972789115646,0.9965870307167235,3.815927505493164,438,441
2650,332,0,3,1.0,0.991044776119403,0.9955022488755623,2.7497262954711914,332,335
2660,329,0,3,1.0,0.9909638554216867,0.9954614220877459,3.1119673252105713,329,332
2670,337,0,3,1.0,0.9911764705882353,0.9955686853766618,2.7436938285827637,337,340
2680,308,0,3,1.0,0.9903536977491961,0.9951534733441034,2.317826271057129,308,311
2690,311,0,3,1.0,0.9904458598726115,0.9952,2.0825400352478027,311,314
2700,387,0,3,1.0,0.9923076923076923,0.9961389961389961,3.212904453277588,387,390
2710,422,0,3,1.0,0.9929411764705882,0.9964580873671782,2.8221962451934814,422,425
2720,402,0,4,1.0,0.9901477832512315,0.995049504950495,2.9551172256469727,402,406
2730,401,0,4,1.0,0.9901234567901235,0.9950372208436724,2.8907434940338135,401,405
2740,338,0,4,1.0,0.9883040935672515,0.9941176470588234,2.624070405960083,338,342
2750,329,0,4,1.0,0.987987987987988,0.9939577039274925,2.55224609375,329,333
2760,325,0,4,1.0,0.9878419452887538,0.9938837920489296,2.541250228881836,325,329
2770,325,0,4,1.0,0.9878419452887538,0.9938837920489296,2.478116035461426,325,329
2780,346,0,4,1.0,0.9885714285714285,0.9942528735632185,2.5801758766174316,346,350
2790,474,0,4,1.0,0.9916317991631799,0.995798319327731,3.4573144912719727,474,478
2800,434,0,4,1.0,0.9908675799086758,0.9954128440366972,3.0834662914276123,434,438
2810,395,0,4,1.0,0.9899749373433584,0.9949622166246851,2.8890373706817627,395,399
2820,391,0,4,1.0,0.9898734177215189,0.9949109414758269,2.7921690940856934,391,395
2830,413,0,4,1.0,0.9904076738609112,0.9951807228915662,3.1508517265319824,413,417
2840,419,0,4,1.0,0.9905437352245863,0.995249406175772,2.9768877029418945,419,423
2850,438,0,4,1.0,0.9909502262443439,0.9954545454545455,3.330515146255493,438,442
2860,519,0,4,1.0,0.9923518164435946,0.9961612284069097,3.5511908531188965,519,523
2870,583,0,4,1.0,0.9931856899488927,0.9965811965811966,4.026600122451782,583,587
2880,553,0,3,1.0,0.9946043165467626,0.9972948602344455,3.929248094558716,553,556
2890,531,0,3,1.0,0.9943820224719101,0.9971830985915493,3.8616769313812256,531,534
2900,540,0,3,1.0,0.994475138121547,0.9972299168975068,3.590758800506592,540,543
2910,573,0,4,1.0,0.9930675909878682,0.9965217391304347,4.6389524936676025,573,577
2920,575,0,4,1.0,0.9930915371329879,0.9965337954939341,4.518033981323242,575,579
2930,576,0,4,1.0,0.993103448275862,0.9965397923875432,4.344733953475952,576,580
2940,577,0,4,1.0,0.9931153184165232,0.9965457685664939,4.564754962921143,577,581
2950,593,0,4,1.0,0.9932998324958124,0.9966386554621849,4.8362696170806885,593,597
2960,511,0,4,1.0,0.9922330097087378,0.996101364522417,3.729595899581909,511,515
2970,370,0,4,1.0,0.9893048128342246,0.9946236559139785,2.8035781383514404,370,374
2980,548,0,4,1.0,0.9927536231884058,0.9963636363636363,3.828282356262207,548,552
2990,514,0,4,1.0,0.9922779922779923,0.9961240310077519,3.628230571746826,514,518
3000,618,0,4,1.0,0.9935691318327974,0.996774193548387,4.310392379760742,618,622
3010,595,0,3,1.0,0.9949832775919732,0.997485331098072,3.842421054840088,595,598
3020,591,0,3,1.0,0.9949494949494949,0.9974683544303797,4.065561056137085,591,594
3030,585,0,2,1.0,0.9965928449744463,0.9982935153583617,3.926360607147217,585,587
3040,593,0,3,1.0,0.9949664429530202,0.9974768713204373,4.858675718307495,593,596
3050,748,0,4,1.0,0.9946808510638298,0.9973333333333333,5.346173048019409,748,752
3060,754,0,4,1.0,0.9947229551451188,0.9973544973544973,4.911386728286743,754,758
3070,749,0,4,1.0,0.9946879150066401,0.9973368841544608,5.434317350387573,749,753
3080,699,0,4,1.0,0.9943100995732574,0.9971469329529243,5.474012136459351,699,703
3090,737,0,4,1.0,0.9946018893387314,0.9972936400541271,5.66758394241333,737,741
3100,621,0,4,1.0,0.9936,0.9967897271268058,4.32629656791687,621,625
3110,618,0,4,1.0,0.9935691318327974,0.996774193548387,4.407968282699585,618,622
3120,805,0,4,1.0,0.9950556242274413,0.9975216852540273,6.397426128387451,805,809
3130,817,0,4,1.0,0.9951278928136419,0.9975579975579976,6.538472652435303,817,821
3140,799,0,4,1.0,0.9950186799501868,0.9975031210986267,5.279542446136475,799,803
3150,792,0,4,1.0,0.9949748743718593,0.9974811083123425,5.885179281234741,792,796
3160,791,0,4,1.0,0.9949685534591195,0.9974779319041615,5.040975570678711,791,795
3170,795,0,4,1.0,0.9949937421777222,0.9974905897114178,5.346386432647705,795,799
3180,672,0,4,1.0,0.9940828402366864,0.9970326409495549,4.552765607833862,672,676
3190,618,0,4,1.0,0.9935691318327974,0.996774193548387,4.728072643280029,618,622
3200,619,0,4,1.0,0.9935794542536116,0.9967793880837359,4.102811813354492,619,623
3210,625,0,4,1.0,0.9936406995230525,0.9968102073365231,4.071824312210083,625,629
3220,335,0,4,1.0,0.9882005899705014,0.9940652818991098,2.6924614906311035,335,339
3230,319,0,3,1.0,0.9906832298136646,0.9953198127925117,2.5889604091644287,319,322
3240,319,0,3,1.0,0.9906832298136646,0.9953198127925117,2.7663724422454834,319,322
3250,319,0,3,1.0,0.9906832298136646,0.9953198127925117,2.796840190887451,319,322
3260,1148,0,3,1.0,0.9973935708079931,0.9986950848194868,7.46784234046936,1148,1151
3270,1180,0,3,1.0,0.9974640743871513,0.9987304274227676,7.581209897994995,1180,1183
3280,1183,0,3,1.0,0.9974704890387859,0.9987336428872943,7.240167856216431,1183,1186
3290,1180,0,3,1.0,0.9974640743871513,0.9987304274227676,7.652663469314575,1180,1183
3300,1194,0,3,1.0,0.9974937343358395,0.9987452948557088,7.432673454284668,1194,1197
3310,1193,0,3,1.0,0.9974916387959866,0.9987442444537463,7.374898672103882,1193,1196
3320,1126,0,2,1.0,0.99822695035461,0.9991126885536824,6.798046350479126,1126,1128
3330,1128,0,2,1.0,0.9982300884955753,0.9991142604074402,6.956208229064941,1128,1130
3340,1367,0,3,1.0,0.9978102189781022,0.9989039093898429,8.518994092941284,1367,1370
3350,1384,0,3,1.0,0.9978370583994232,0.9989173583543847,8.692527055740356,1384,1387
3360,768,0,3,1.0,0.9961089494163424,0.9980506822612086,4.935866594314575,768,771
3370,753,0,3,1.0,0.996031746031746,0.9980119284294234,5.088472604751587,753,756
3380,761,0,3,1.0,0.9960732984293194,0.9980327868852459,5.450772523880005,761,764
3390,761,0,3,1.0,0.9960732984293194,0.9980327868852459,5.206332445144653,761,764
3400,754,0,3,1.0,0.9960369881109643,0.9980145598941098,5.051127672195435,754,757
3410,755,0,3,1.0,0.996042216358839,0.9980171844018507,4.998471736907959,755,758
3420,797,0,3,1.0,0.99625,0.9981214777708203,5.074840307235718,797,800
3430,745,0,4,1.0,0.9946595460614153,0.997322623828648,5.382755279541016,745,749
3440,406,0,4,1.0,0.9902439024390244,0.9950980392156863,3.3669230937957764,406,410
3450,414,0,4,1.0,0.9904306220095693,0.9951923076923077,3.4683115482330322,414,418
3460,422,0,4,1.0,0.9906103286384976,0.9952830188679246,3.063333511352539,422,426
3470,473,0,4,1.0,0.9916142557651991,0.9957894736842106,3.482304334640503,473,477
3480,463,0,4,1.0,0.9914346895074947,0.9956989247311828,3.81491756439209,463,467
3490,491,0,4,1.0,0.9919191919191919,0.9959432048681541,3.6078035831451416,491,495
3500,484,0,4,1.0,0.9918032786885246,0.9958847736625513,3.736701726913452,484,488
3510,502,0,4,1.0,0.9920948616600791,0.996031746031746,3.7643353939056396,502,506
3520,458,0,4,1.0,0.9913419913419913,0.9956521739130434,3.876230478286743,458,462
3530,466,0,4,1.0,0.9914893617021276,0.9957264957264957,3.89566707611084,466,470
3540,421,0,4,1.0,0.9905882352941177,0.9952718676122931,3.1412715911865234,421,425
3550,552,0,4,1.0,0.9928057553956835,0.996389891696751,4.001652479171753,552,556
3560,568,0,4,1.0,0.993006993006993,0.9964912280701755,4.401492357254028,568,572
3570,549,0,3,1.0,0.9945652173913043,0.9972752043596731,3.868051052093506,549,552
3580,596,0,3,1.0,0.994991652754591,0.9974895397489539,4.177923202514648,596,599
3590,593,0,3,1.0,0.9949664429530202,0.9974768713204373,4.221955299377441,593,596
3600,581,0,3,1.0,0.9948630136986302,0.9974248927038626,4.245427846908569,581,584
3610,567,0,3,1.0,0.9947368421052631,0.9973614775725593,5.145976305007935,567,570
3620,565,0,3,1.0,0.9947183098591549,0.997352162400706,5.493928670883179,565,568
3630,565,0,3,1.0,0.9947183098591549,0.997352162400706,5.050168752670288,565,568
3640,586,0,3,1.0,0.9949066213921901,0.9974468085106384,5.874675989151001,586,589
3650,414,0,2,1.0,0.9951923076923077,0.9975903614457832,4.337872266769409,414,416
3660,379,0,2,1.0,0.994750656167979,0.9973684210526316,4.511441707611084,379,381
3670,373,0,2,1.0,0.9946666666666667,0.9973262032085561,4.008652210235596,373,375
3680,287,0,2,1.0,0.9930795847750865,0.9965277777777778,3.7010762691497803,287,289
3690,271,0,2,1.0,0.9926739926739927,0.9963235294117647,3.5856316089630127,271,273
3700,250,0,2,1.0,0.9920634920634921,0.9960159362549801,3.0308899879455566,250,252
3710,242,0,2,1.0,0.9918032786885246,0.9958847736625513,3.101524591445923,242,244
3720,293,0,2,1.0,0.9932203389830508,0.9965986394557823,3.2918617725372314,293,295
3730,320,0,2,1.0,0.9937888198757764,0.9968847352024921,3.3518059253692627,320,322
3740,287,0,2,1.0,0.9930795847750865,0.9965277777777778,2.5926878452301025,287,289
3750,281,0,2,1.0,0.9929328621908127,0.9964539007092198,2.3025641441345215,281,283
3760,279,0,2,1.0,0.9928825622775801,0.9964285714285714,2.207246780395508,279,281
3770,287,0,2,1.0,0.9930795847750865,0.9965277777777778,2.2835686206817627,287,289
3780,453,0,2,1.0,0.9956043956043956,0.9977973568281938,3.1849892139434814,453,455
3790,647,0,2,1.0,0.9969183359013868,0.9984567901234569,4.6557652950286865,647,649
3800,672,0,2,1.0,0.9970326409495549,0.9985141158989599,4.609780311584473,672,674
3810,734,0,2,1.0,0.9972826086956522,0.998639455782313,5.14913010597229,734,736
3820,753,0,2,1.0,0.9973509933774835,0.9986737400530504,5.145139694213867,753,755
3830,742,0,2,1.0,0.9973118279569892,0.9986541049798116,5.005863189697266,742,744
3840,888,0,2,1.0,0.9977528089887641,0.998875140607424,5.878875970840454,888,890
3850,892,0,2,1.0,0.9977628635346756,0.9988801791713325,5.637564182281494,892,894
3860,896,0,2,1.0,0.9977728285077951,0.9988851727982163,6.034106492996216,896,898
3870,950,0,2,1.0,0.9978991596638656,0.9989484752891693,5.96678614616394,950,952
3880,958,0,2,1.0,0.9979166666666667,0.9989572471324296,6.1500489711761475,958,960
3890,826,0,2,1.0,0.9975845410628019,0.9987908101571946,5.504509449005127,826,828
3900,818,0,2,1.0,0.9975609756097561,0.9987789987789988,5.04997992515564,818,820
3910,831,0,3,1.0,0.9964028776978417,0.9981981981981982,5.516171455383301,831,834
3920,824,0,3,1.0,0.9963724304715841,0.9981829194427619,5.9802892208099365,824,827
3930,824,0,3,1.0,0.9963724304715841,0.9981829194427619,5.746286869049072,824,827
3940,576,0,3,1.0,0.9948186528497409,0.9974025974025974,3.8851892948150635,576,579
3950,576,0,3,1.0,0.9948186528497409,0.9974025974025974,4.211214780807495,576,579
3960,582,0,3,1.0,0.9948717948717949,0.9974293059125964,4.08353853225708,582,585
3970,483,0,4,1.0,0.9917864476386037,0.9958762886597937,3.5007641315460205,483,487
3980,438,0,4,1.0,0.9909502262443439,0.9954545454545455,3.5333080291748047,438,442
3990,355,0,4,1.0,0.9888579387186629,0.9943977591036415,3.194298028945923,355,359
4000,379,0,4,1.0,0.9895561357702349,0.994750656167979,2.8327436447143555,379,383
4010,367,0,3,1.0,0.9918918918918919,0.9959294436906377,3.0033061504364014,367,370
4020,384,0,3,1.0,0.9922480620155039,0.9961089494163424,2.957853317260742,384,387
4030,398,0,3,1.0,0.9925187032418953,0.9962453066332916,3.1059224605560303,398,401
4040,398,0,3,1.0,0.9925187032418953,0.9962453066332916,2.9290976524353027,398,401
4050,391,0,3,1.0,0.9923857868020305,0.9961783439490446,2.940854787826538,391,394
4060,383,0,3,1.0,0.9922279792746114,0.9960988296488946,2.911102771759033,383,386
4070,476,0,2,1.0,0.99581589958159,0.9979035639412999,3.500674247741699,476,478
4080,500,0,2,1.0,0.9960159362549801,0.998003992015968,3.848886489868164,500,502
4090,536,0,2,1.0,0.9962825278810409,0.9981378026070763,3.717554807662964,536,538
4100,478,0,2,1.0,0.9958333333333333,0.9979123173277662,3.579667568206787,478,480
4110,852,0,4,1.0,0.9953271028037384,0.9976580796252927,5.71690821647644,852,856
4120,836,0,4,1.0,0.9952380952380953,0.9976133651551313,5.470904111862183,836,840
4130,829,0,4,1.0,0.9951980792316927,0.9975932611311673,5.553189516067505,829,833
4140,939,0,4,1.0,0.9957582184517497,0.997874601487779,6.092929363250732,939,943
4150,940,0,4,1.0,0.9957627118644068,0.9978768577494692,6.024289846420288,940,944
4160,934,0,4,1.0,0.9957356076759062,0.9978632478632478,6.034988641738892,934,938
4170,834,0,4,1.0,0.9952267303102625,0.9976076555023923,5.257765531539917,834,838
4180,816,0,4,1.0,0.9951219512195122,0.9975550122249389,5.279022216796875,816,820
4190,783,0,4,1.0,0.9949174078780177,0.9974522292993631,5.183025598526001,783,787
4200,821,0,4,1.0,0.9951515151515151,0.9975698663426489,5.490064859390259,821,825
