window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,4.019818544387817,9.727644205093384,1.0,0.6200137551581844,0.7654425811929527,1803.0,2908.0,2737.0,4318.0,1.5755689144134521,1.1863412857055664,2.267995595932007
10,3.5079848766326904,9.04713487625122,1.0,0.6206192582511059,0.7659038421163132,1824.0,2939.0,2758.0,4383.0,1.2903435230255127,1.0567307472229004,2.142669916152954
20,3.5464344024658203,8.472959995269775,1.0,0.6207951070336392,0.7660377358490567,1827.0,2943.0,2759.0,4388.0,1.2774667739868164,1.1258139610290527,2.162135362625122
30,3.8372790813446045,9.7252676486969,1.0,0.6213396162908111,0.7664521486402325,1846.0,2971.0,2778.0,4427.0,1.291175127029419,1.2295081615447998,2.130985975265503
40,4.077368259429932,9.2382333278656,1.0,0.6214670255720054,0.7665490765719029,1847.0,2972.0,2782.0,4431.0,1.3672616481781006,1.3077714443206787,2.129434108734131
50,3.513800859451294,8.593534231185913,1.0,0.6243756243756243,0.7687576875768758,1875.0,3003.0,2870.0,4541.0,1.1518278121948242,1.1088147163391113,1.8977940082550049
60,3.5646233558654785,8.190141677856445,1.0,0.6249169435215947,0.7691678593334697,1881.0,3010.0,2875.0,4561.0,1.2623155117034912,1.162123680114746,2.1961827278137207
70,4.4874267578125,9.182680368423462,1.0,0.6241765480895916,0.7686067734739404,1895.0,3036.0,2898.0,4627.0,1.5951135158538818,1.3987834453582764,3.099560260772705
80,4.060930490493774,8.863877773284912,1.0,0.6245136186770428,0.7688622754491018,1926.0,3084.0,2932.0,4686.0,1.5759060382843018,1.2030212879180908,2.061375856399536
90,3.359466075897217,9.088861227035522,1.0,0.6264090177133655,0.7702970297029702,1945.0,3105.0,2950.0,4710.0,1.1222286224365234,1.0812039375305176,2.1474692821502686
100,3.53538179397583,8.543568134307861,1.0,0.6279514996809189,0.7714621716973736,1968.0,3134.0,2973.0,4748.0,1.2535762786865234,1.1081793308258057,2.172422409057617
110,3.438786268234253,8.742486715316772,1.0,0.628852875754687,0.7721420210690597,1979.0,3147.0,2997.0,4793.0,1.1705338954925537,1.1473054885864258,2.30659818649292
120,3.5198683738708496,8.837439060211182,1.0,0.6291600633914421,0.7723735408560312,1985.0,3155.0,3004.0,4802.0,1.2179312705993652,1.195319414138794,2.397274971008301
130,3.421173095703125,8.797775745391846,1.0,0.629512349588347,0.7726389428682472,1988.0,3158.0,3014.0,4812.0,1.168764352798462,1.1287434101104736,2.219520330429077
140,3.6787548065185547,8.802380323410034,1.0,0.6293130737575182,0.7724888284437537,1988.0,3159.0,3014.0,4813.0,1.2454545497894287,1.2325081825256348,2.1981823444366455
150,3.5151288509368896,8.93056845664978,1.0,0.6259780907668232,0.7699711260827719,2000.0,3195.0,3024.0,4868.0,1.1970303058624268,1.1818361282348633,2.286439895629883
160,3.541567325592041,9.187175750732422,1.0,0.6286243059839605,0.771969696969697,2038.0,3242.0,3070.0,4928.0,1.2169013023376465,1.2172343730926514,2.6478805541992188
170,4.584304332733154,9.721629858016968,1.0,0.6299478367597422,0.7729668674698795,2053.0,3259.0,3086.0,4959.0,1.5882947444915771,1.4946866035461426,2.4123334884643555
180,3.606476306915283,8.833020448684692,1.0,0.6300613496932516,0.773052314640572,2054.0,3260.0,3086.0,4960.0,1.282623291015625,1.1926336288452148,2.372647762298584
190,3.686938762664795,9.01785683631897,1.0,0.6303085853956615,0.7732383808095952,2063.0,3273.0,3100.0,4982.0,1.234114170074463,1.2629737854003906,2.4146907329559326
Average,3.725176,8.977212,1.0,0.625917,0.769919,1939.25,3097.65,2935.35,4686.85,1.304222,1.201077,2.28318
