window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,7.306047677993774,19.11912202835083,1.0,0.7572168763878608,0.8618365627632687,1023.0,1351.0,2143.0,3561.0,1.3081309795379639,5.2627317905426025,2.279649496078491
10,5.514789342880249,16.448243379592896,1.0,0.7575757575757576,0.8620689655172413,1025.0,1353.0,2145.0,3565.0,1.0982208251953125,3.74121356010437,2.065264940261841
20,5.513164281845093,18.97644329071045,1.0,0.7574654042243263,0.8619975134687111,1040.0,1373.0,2151.0,3588.0,1.191457986831665,3.738436460494995,2.1495730876922607
30,5.5872721672058105,17.05210852622986,1.0,0.7574654042243263,0.8619975134687111,1040.0,1373.0,2151.0,3588.0,1.0264418125152588,3.9256350994110107,2.1596741676330566
40,5.663558483123779,17.008219480514526,1.0,0.75764192139738,0.8621118012422361,1041.0,1374.0,2151.0,3588.0,1.0663528442382812,3.956409215927124,2.1278226375579834
50,5.693611145019531,17.81882619857788,1.0,0.7568940493468795,0.8616274266831888,1043.0,1378.0,2154.0,3600.0,1.0916507244110107,3.953307867050171,2.1956212520599365
60,5.997196674346924,18.474056720733643,1.0,0.7563451776649747,0.861271676300578,1043.0,1379.0,2154.0,3600.0,1.239151954650879,4.045949935913086,2.241150379180908
70,6.961873769760132,19.58456563949585,1.0,0.7543352601156069,0.8599670510708401,1044.0,1384.0,2155.0,3606.0,1.389585018157959,4.718956232070923,2.128610849380493
80,5.825327634811401,17.400307178497314,1.0,0.7544996400287977,0.8600738613048831,1048.0,1389.0,2164.0,3622.0,1.1710219383239746,3.980161666870117,2.1703572273254395
90,6.064211368560791,17.496154308319092,1.0,0.7544996400287977,0.8600738613048831,1048.0,1389.0,2164.0,3622.0,1.294741153717041,4.065807819366455,2.2780981063842773
100,5.6681554317474365,17.88028073310852,1.0,0.7546762589928058,0.8601886018860189,1049.0,1390.0,2167.0,3627.0,1.0851185321807861,3.8957440853118896,2.1317362785339355
110,5.712151527404785,19.5789475440979,1.0,0.7540983606557377,0.8598130841121495,1058.0,1403.0,2175.0,3643.0,1.0813822746276855,3.973503828048706,2.687605142593384
120,6.296799182891846,17.876283407211304,1.0,0.7533759772565742,0.8593433319821645,1060.0,1407.0,2178.0,3654.0,1.1855244636535645,4.34591269493103,2.1816024780273438
130,6.223174333572388,17.555264949798584,1.0,0.7540751240255138,0.8597979797979798,1064.0,1411.0,2180.0,3663.0,1.3317923545837402,4.129378080368042,2.1661365032196045
140,5.914777517318726,17.71211552619934,1.0,0.7508821453775583,0.8577186618299073,1064.0,1417.0,2180.0,3674.0,1.1115190982818604,4.15849494934082,2.1283743381500244
150,5.779034376144409,19.245214700698853,1.0,0.7471988795518207,0.855310621242485,1067.0,1428.0,2192.0,3701.0,1.1015236377716064,3.9789700508117676,2.4714014530181885
160,7.290160179138184,20.65386390686035,1.0,0.7473757872638208,0.8554265118141771,1068.0,1429.0,2193.0,3702.0,1.7518844604492188,4.720098972320557,2.205648422241211
170,5.9482810497283936,20.039772033691406,1.0,0.7473757872638208,0.8554265118141771,1068.0,1429.0,2193.0,3702.0,1.1209437847137451,3.9960248470306396,2.2496631145477295
180,6.0814666748046875,18.40330934524536,1.0,0.7480809490579204,0.8558882235528942,1072.0,1433.0,2199.0,3709.0,1.1359353065490723,4.146857738494873,2.244253635406494
190,5.90273118019104,18.532834768295288,1.0,0.7463617463617463,0.8547619047619047,1077.0,1443.0,2208.0,3722.0,1.0760493278503418,4.144516229629517,2.3098645210266113
Average,6.047189,18.342797,1.0,0.753372,0.859335,1052.1,1396.65,2169.85,3636.85,1.192921,4.143906,2.228605
