window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,2.2271008491516113,1.2771778106689453,1.0,0.9483870967741935,0.9735099337748345,147.0,155.0,495.0,581.0,0.7261350154876709,1.0584628582000732,0.11355781555175781
10,1.1587247848510742,1.077392339706421,1.0,0.9493670886075949,0.974025974025974,150.0,158.0,518.0,606.0,0.4480874538421631,0.4766273498535156,0.13868117332458496
20,1.2377495765686035,0.7945957183837891,1.0,0.949685534591195,0.9741935483870968,151.0,159.0,521.0,609.0,0.45532917976379395,0.519960880279541,0.12389969825744629
30,1.245173692703247,0.8412880897521973,1.0,0.9503105590062112,0.9745222929936307,153.0,161.0,526.0,617.0,0.43543100357055664,0.5693333148956299,0.13545727729797363
40,1.3270187377929688,0.7041542530059814,1.0,0.9503105590062112,0.9745222929936307,153.0,161.0,526.0,617.0,0.4728279113769531,0.6066513061523438,0.12703514099121094
50,1.0421407222747803,0.8890416622161865,1.0,0.9503105590062112,0.9745222929936307,153.0,161.0,526.0,617.0,0.3551981449127197,0.4504380226135254,0.12341451644897461
60,1.1102299690246582,0.8104004859924316,1.0,0.9451219512195121,0.9717868338557993,155.0,164.0,526.0,618.0,0.4143245220184326,0.45693135261535645,0.1326146125793457
70,1.0691969394683838,0.8386294841766357,1.0,0.9454545454545454,0.9719626168224299,156.0,165.0,526.0,618.0,0.36703920364379883,0.44861769676208496,0.11974573135375977
80,0.9525749683380127,0.7862646579742432,1.0,0.9401197604790419,0.9691358024691358,157.0,167.0,532.0,624.0,0.34490418434143066,0.4259612560272217,0.11956667900085449
90,0.9554057121276855,0.8493204116821289,1.0,0.9404761904761905,0.9693251533742331,158.0,168.0,532.0,624.0,0.33110904693603516,0.42338991165161133,0.1597611904144287
100,1.0229816436767578,0.747678279876709,1.0,0.9415204678362573,0.9698795180722891,161.0,171.0,532.0,624.0,0.3502182960510254,0.4647092819213867,0.11721611022949219
110,1.0419397354125977,0.843454122543335,1.0,0.9418604651162791,0.970059880239521,162.0,172.0,533.0,625.0,0.3787236213684082,0.45412445068359375,0.14281010627746582
120,1.1828267574310303,0.7649667263031006,1.0,0.9367816091954023,0.9673590504451038,163.0,174.0,533.0,628.0,0.43169736862182617,0.5095577239990234,0.12763690948486328
130,1.0431239604949951,0.7810013294219971,1.0,0.9322033898305084,0.9649122807017544,165.0,177.0,539.0,636.0,0.3516366481781006,0.4741673469543457,0.11681818962097168
140,1.0059623718261719,0.8273324966430664,1.0,0.9322033898305084,0.9649122807017544,165.0,177.0,539.0,636.0,0.3593404293060303,0.44217586517333984,0.1204538345336914
150,0.9966936111450195,0.8349087238311768,1.0,0.9322033898305084,0.9649122807017544,165.0,177.0,539.0,636.0,0.35845232009887695,0.4365830421447754,0.1268310546875
160,0.9608113765716553,0.8024129867553711,1.0,0.9325842696629213,0.9651162790697675,166.0,178.0,539.0,636.0,0.32805871963500977,0.43867993354797363,0.27178168296813965
170,1.0243170261383057,0.8093280792236328,1.0,0.9277777777777778,0.962536023054755,167.0,180.0,541.0,643.0,0.34046244621276855,0.46819543838500977,0.12119793891906738
180,1.286344051361084,0.9192728996276855,1.0,0.9289617486338798,0.9631728045325779,170.0,183.0,545.0,649.0,0.3900730609893799,0.653069019317627,0.14854001998901367
190,1.2267735004425049,0.8627777099609375,1.0,0.9293478260869565,0.9633802816901409,171.0,184.0,545.0,649.0,0.405031681060791,0.5386226177215576,0.13218188285827637
Average,1.155854,0.85307,1.0,0.940249,0.969187,159.4,169.6,530.65,624.65,0.402204,0.515813,0.13596
