window_start,ML_Time,FPG_Time,Precision,Recall,F1,ML_Count,GT_Count,ML_Candidate,Apriori_Candi,Gen_Time,Val_Time,Apriori_Time
0,5.385557174682617,15.597647190093994,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.2033867835998535,3.5078022480010986,2.9048519134521484
10,5.646134376525879,16.45444893836975,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.2642686367034912,3.657055377960205,3.3800742626190186
20,5.845829248428345,18.243077993392944,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.2761046886444092,3.722970962524414,3.0737547874450684
30,5.975640296936035,18.086659908294678,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.3587768077850342,3.855077028274536,2.8598968982696533
40,5.4928882122039795,16.156527996063232,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.265852928161621,3.5542590618133545,3.189512252807617
50,5.618281364440918,15.634066820144653,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.1960196495056152,3.6231026649475098,2.8431291580200195
60,5.337726593017578,15.539058446884155,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.2591166496276855,3.3727457523345947,3.028982400894165
70,6.554134130477905,18.807517766952515,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.2801096439361572,4.528492450714111,3.0622518062591553
80,6.103316783905029,17.066468238830566,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.298656940460205,4.053465366363525,2.9339442253112793
90,5.551417112350464,17.121882438659668,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.2860965728759766,3.63228702545166,3.196901321411133
100,5.70451545715332,18.02037239074707,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.3457794189453125,3.6996395587921143,3.044743299484253
110,7.208749771118164,18.74459481239319,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.9510560035705566,4.340536117553711,3.289677143096924
120,6.093771696090698,16.091520071029663,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.5635437965393066,3.76202392578125,3.216791868209839
130,6.338278293609619,18.45098876953125,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.4051499366760254,4.152031421661377,3.187699794769287
140,6.772150039672852,17.444573402404785,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.545198678970337,4.482550859451294,3.227598190307617
150,5.969106674194336,18.02528691291809,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.2942171096801758,3.8124921321868896,3.0180795192718506
160,5.5030248165130615,19.37376618385315,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.2264151573181152,3.503726005554199,4.3232481479644775
170,6.612797498703003,16.48669195175171,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.640730381011963,4.20877480506897,3.4630956649780273
180,6.405057430267334,17.617467403411865,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.3151652812957764,4.35212254524231,3.3266208171844482
190,6.528337240219116,19.410897493362427,1.0,0.7230873392010833,0.8392927308447937,1068.0,1477.0,2190.0,3437.0,1.6202373504638672,4.1352574825286865,3.9512221813201904
Average,6.032335710525513,17.41867575645447,1.0,0.7230873392010831,0.8392927308447936,1068.0,1477.0,2190.0,3437.0,1.3797941207885742,3.8978206396102903,3.2261037826538086
